detector_name,detector_label,detector_category,detector_lane,detector_field,detector_abandoned,r_node_name,r_node_n_type,r_node_transition,r_node_label,r_node_lon,r_node_lat,r_node_lanes,r_node_shift,r_node_s_limit,r_node_station_id,r_node_attach_side,corridor_route,corridor_dir,date
3558,394CD/SBUS169WQ2-ABND,Q,2,22,t,rnd_88427,Entrance,Leg,U.S.169 SB,-93.40438,44.97369,1,7,55,,right,I-394 CD,WB,2020-03-24
T1788,FUTURE,CD,1,22,f,rnd_3570,Station,None,,-93.40512,44.97361,1,7,55,T1788,right,I-394 CD,WB,2020-03-24
1810,394CD/NB494WM,M,0,22,f,rnd_88459,Entrance,Loop,I-494 NB,-93.45985,44.97149,1,7,55,,right,I-394 CD,WB,2020-03-24
1814,394CD/494WCD,CD,0,28,f,rnd_88607,Station,None,I-494,-93.46274,44.97149,1,7,55,,right,I-394 CD,WB,2020-03-24
1816,394CD/CarlsnWX,X,0,22,f,rnd_88467,Exit,Leg,Carlson Pkwy,-93.46842,44.97124,1,7,55,,right,I-394 CD,WB,2020-03-24
4916,394CD/W494WG,G,0,22,f,rnd_88469,Station,None,W of I-494,-93.47158,44.97129,1,7,55,,right,I-394 CD,WB,2020-03-24
1817,394CD/W494WCD1,CD,1,19.3,f,rnd_88469,Station,None,W of I-494,-93.47158,44.97129,1,7,55,,right,I-394 CD,WB,2020-03-24
1818,394CD/W494WCD2,CD,2,22.5,f,rnd_88469,Station,None,W of I-494,-93.47158,44.97129,1,7,55,,right,I-394 CD,WB,2020-03-24
1819,394CD/CarlsnWM,M,0,22,f,rnd_88471,Entrance,Leg,Carlson Pkwy,-93.47437,44.97111,1,7,55,,right,I-394 CD,WB,2020-03-24
4917,394CD/CarlsnWG,G,0,22,f,rnd_88471,Entrance,Leg,Carlson Pkwy,-93.47437,44.97111,1,7,55,,right,I-394 CD,WB,2020-03-24
1630,394/CntrlAEX,X,0,22,f,rnd_88205,Exit,Leg,Central Ave,-93.50556,44.97576,1,6,55,,right,I-394,EB,2020-03-24
1631,394/CntrlAE1,,1,12,f,rnd_88207,Station,None,Central Ave,-93.50177,44.97563,3,6,65,S264,right,I-394,EB,2020-03-24
1632,394/CntrlAE2,,2,26.4,f,rnd_88207,Station,None,Central Ave,-93.50177,44.97563,3,6,65,S264,right,I-394,EB,2020-03-24
1633,394/CntrlAEHT3,HT,3,25,f,rnd_88207,Station,None,Central Ave,-93.50177,44.97563,3,6,65,S264,right,I-394,EB,2020-03-24
1628,394/CntrlAEB,B,0,22,f,rnd_88209,Entrance,Leg,Central Ave,-93.49817,44.9748,1,6,55,,right,I-394,EB,2020-03-24
1634,394/CntrlAEP,P,0,22,f,rnd_88209,Entrance,Leg,Central Ave,-93.49817,44.9748,1,6,55,,right,I-394,EB,2020-03-24
3540,394/CntrlAEQ,Q,0,22,f,rnd_88209,Entrance,Leg,Central Ave,-93.49817,44.9748,1,6,55,,right,I-394,EB,2020-03-24
4889,394/CntrlAEG,G,0,22,f,rnd_88209,Entrance,Leg,Central Ave,-93.49817,44.9748,1,6,55,,right,I-394,EB,2020-03-24
1635,394/BushwyE1,,1,23.5,f,rnd_88213,Station,None,Bushaway Rd,-93.49132,44.97102,3,6,65,S266,right,I-394,EB,2020-03-24
1636,394/BushwyE2,,2,27,f,rnd_88213,Station,None,Bushaway Rd,-93.49132,44.97102,3,6,65,S266,right,I-394,EB,2020-03-24
1637,394/BushwyEHT3,HT,3,24,f,rnd_88213,Station,None,Bushaway Rd,-93.49132,44.97102,3,6,65,S266,right,I-394,EB,2020-03-24
1629,394/BushwyEB,B,0,22,f,rnd_88215,Entrance,Leg,Bushaway Rd,-93.48956,44.97086,1,6,55,,right,I-394,EB,2020-03-24
1638,394/BushwyEP,P,0,22,f,rnd_88215,Entrance,Leg,Bushaway Rd,-93.48956,44.97086,1,6,55,,right,I-394,EB,2020-03-24
4890,394/BushwyEG,G,0,22,f,rnd_88215,Entrance,Leg,Bushaway Rd,-93.48956,44.97086,1,6,55,,right,I-394,EB,2020-03-24
3541,394/BushwyEQ1,Q,1,22,f,rnd_88215,Entrance,Leg,Bushaway Rd,-93.48956,44.97086,1,6,55,,right,I-394,EB,2020-03-24
3542,394/BushwyEQ2,Q,2,22,f,rnd_88215,Entrance,Leg,Bushaway Rd,-93.48956,44.97086,1,6,55,,right,I-394,EB,2020-03-24
1639,394/EB394CDEX,X,0,22,f,rnd_88221,Exit,CD,I-394 CD EB,-93.47898,44.97087,1,6,55,,right,I-394,EB,2020-03-24
1641,394/CarlsnE1,,1,23,f,rnd_88219,Station,None,Carlson Pkwy,-93.47491,44.97087,3,6,65,S267,right,I-394,EB,2020-03-24
1642,394/CarlsnE2,,2,22.3,f,rnd_88219,Station,None,Carlson Pkwy,-93.47491,44.97087,3,6,65,S267,right,I-394,EB,2020-03-24
1643,394/CarlsnEHT3,HT,3,22,f,rnd_88219,Station,None,Carlson Pkwy,-93.47491,44.97087,3,6,65,S267,right,I-394,EB,2020-03-24
1645,394/W494E1,,1,26.1,f,rnd_89589,Station,None,W of I-494,-93.46664,44.97085,3,6,65,S268,right,I-394,EB,2020-03-24
1646,394/W494E2,,2,27,f,rnd_89589,Station,None,W of I-494,-93.46664,44.97085,3,6,65,S268,right,I-394,EB,2020-03-24
1647,394/W494EHT3,HT,3,25,f,rnd_89589,Station,None,W of I-494,-93.46664,44.97085,3,6,65,S268,right,I-394,EB,2020-03-24
1651,394/494E1,,1,25.5,f,rnd_88239,Station,None,I-494,-93.45459,44.97083,3,6,55,S269,right,I-394,EB,2020-03-24
1652,394/494E2,,2,26,f,rnd_88239,Station,None,I-494,-93.45459,44.97083,3,6,55,S269,right,I-394,EB,2020-03-24
1653,394/494EHT3,HT,3,25,f,rnd_88239,Station,None,I-494,-93.45459,44.97083,3,6,55,S269,right,I-394,EB,2020-03-24
1656,394/PlymRdE1,,1,26.7,f,rnd_88247,Station,None,Plymouth Rd,-93.44299,44.97082,3,6,55,S270,right,I-394,EB,2020-03-24
1657,394/PlymRdE2,,2,24.2,f,rnd_88247,Station,None,Plymouth Rd,-93.44299,44.97082,3,6,55,S270,right,I-394,EB,2020-03-24
1658,394/PlymRdEH3-ABND,H,3,23,t,rnd_88247,Station,None,Plymouth Rd,-93.44299,44.97082,3,6,55,S270,right,I-394,EB,2020-03-24
5447,394/PlymRdEHT3,HT,3,25,f,rnd_88247,Station,None,Plymouth Rd,-93.44299,44.97082,3,6,55,S270,right,I-394,EB,2020-03-24
1659,394/PlymRdEP,P,0,22,f,rnd_88249,Entrance,Leg,Plymouth Rd,-93.43841,44.97088,1,6,55,,right,I-394,EB,2020-03-24
4893,394/PlymRdEG,G,0,22,f,rnd_88249,Entrance,Leg,Plymouth Rd,-93.43841,44.97088,1,6,55,,right,I-394,EB,2020-03-24
3550,394/PlymRdEQ1,Q,1,22,f,rnd_88249,Entrance,Leg,Plymouth Rd,-93.43841,44.97088,1,6,55,,right,I-394,EB,2020-03-24
1660,394/PlymRdEM2-ABND,M,2,22,t,rnd_88249,Entrance,Leg,Plymouth Rd,-93.43841,44.97088,1,6,55,,right,I-394,EB,2020-03-24
3551,394/PlymRdEQ2,Q,2,22,f,rnd_88249,Entrance,Leg,Plymouth Rd,-93.43841,44.97088,1,6,55,,right,I-394,EB,2020-03-24
1661,394/RigdalE1,,1,27.2,f,rnd_88251,Station,None,Ridgedale Dr,-93.43139,44.97084,3,6,55,S271,right,I-394,EB,2020-03-24
1662,394/RigdalE2,,2,25.4,f,rnd_88251,Station,None,Ridgedale Dr,-93.43139,44.97084,3,6,55,S271,right,I-394,EB,2020-03-24
1663,394/RigdalEH3-ABND,H,3,21.7,t,rnd_88251,Station,None,Ridgedale Dr,-93.43139,44.97084,3,6,55,S271,right,I-394,EB,2020-03-24
5448,394/RigdalEHT3,HT,3,26.1,f,rnd_88251,Station,None,Ridgedale Dr,-93.43139,44.97084,3,6,55,S271,right,I-394,EB,2020-03-24
1664,394/RigdalEB,B,0,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
1665,394/RigdalEP,P,0,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
1667,394/RigdalEM,M,0,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
4894,394/RigdalEG,G,0,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
3552,394/RigdalEQ1,Q,1,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
1666,394/RigdalEM2-ABND,M,2,22,t,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
3553,394/RigdalEQ2,Q,2,22,f,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
3554,394/RigdalEQ2-ABND,Q,2,22,t,rnd_88253,Entrance,Leg,Ridgedale Dr,-93.42989,44.97086,1,7,55,,right,I-394,EB,2020-03-24
1668,394/CR73EX,X,0,22,f,rnd_88257,Exit,Loop,Co Rd 73,-93.42038,44.97094,1,7,55,,right,I-394,EB,2020-03-24
1669,394/CR73E1,,1,29.8,f,rnd_88259,Station,None,Co Rd 73,-93.41901,44.97114,3,6,55,S272,right,I-394,EB,2020-03-24
1670,394/CR73E2,,2,25,f,rnd_88259,Station,None,Co Rd 73,-93.41901,44.97114,3,6,55,S272,right,I-394,EB,2020-03-24
1671,394/CR73EH3-ABND,H,3,20,t,rnd_88259,Station,None,Co Rd 73,-93.41901,44.97114,3,6,55,S272,right,I-394,EB,2020-03-24
5449,394/CR73EHT3,HT,3,25,f,rnd_88259,Station,None,Co Rd 73,-93.41901,44.97114,3,6,55,S272,right,I-394,EB,2020-03-24
1672,394/CR73EB,B,0,22,f,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1673,394/CR73EP,P,0,22,f,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1675,394/CR73EM,M,0,22,f,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
4895,394/CR73EG,G,0,22,f,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1738,394/CR73EQ1,Q,1,22,f,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1674,394/CR73EM2-ABND,M,2,22,t,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1739,394/CR73EQ2-ABND,Q,2,22,t,rnd_88261,Entrance,Leg,Co Rd 73,-93.41688,44.97169,1,7,55,,right,I-394,EB,2020-03-24
1676,394/ShelrdEA1,A,1,21.19,f,rnd_88265,Station,None,Shelard Pkwy,-93.40945,44.973,4,7,55,S273,right,I-394,EB,2020-03-24
1677,394/ShelrdE2,,2,28,f,rnd_88265,Station,None,Shelard Pkwy,-93.40945,44.973,4,7,55,S273,right,I-394,EB,2020-03-24
1678,394/ShelrdE3,,3,28.2,f,rnd_88265,Station,None,Shelard Pkwy,-93.40945,44.973,4,7,55,S273,right,I-394,EB,2020-03-24
1679,394/ShelrdEH4-ABND,H,4,24.9,t,rnd_88265,Station,None,Shelard Pkwy,-93.40945,44.973,4,7,55,S273,right,I-394,EB,2020-03-24
5450,394/ShelrdEHT4,HT,4,25,f,rnd_88265,Station,None,Shelard Pkwy,-93.40945,44.973,4,7,55,S273,right,I-394,EB,2020-03-24
1627,394/EB394CDEX,X,0,22,f,rnd_88267,Exit,CD,I-394 CD EB,-93.40732,44.97308,1,6,55,,right,I-394,EB,2020-03-24
1682,394/US169E1,,1,24.7,f,rnd_88277,Station,None,U.S.169,-93.40179,44.97325,3,6,55,S274,right,I-394,EB,2020-03-24
1683,394/US169E2,,2,23.3,f,rnd_88277,Station,None,U.S.169,-93.40179,44.97325,3,6,55,S274,right,I-394,EB,2020-03-24
1684,394/US169EH3-ABND,H,3,21.3,t,rnd_88277,Station,None,U.S.169,-93.40179,44.97325,3,6,55,S274,right,I-394,EB,2020-03-24
5451,394/US169EHT3,HT,3,28,f,rnd_88277,Station,None,U.S.169,-93.40179,44.97325,3,6,55,S274,right,I-394,EB,2020-03-24
1686,394/GenrlME1,,1,27.8,f,rnd_88283,Station,None,General Mills Blvd,-93.3891,44.9738,3,6,55,S275,right,I-394,EB,2020-03-24
1687,394/GenrlME2,,2,26.4,f,rnd_88283,Station,None,General Mills Blvd,-93.3891,44.9738,3,6,55,S275,right,I-394,EB,2020-03-24
1688,394/GenrlMEH3-ABND,H,3,25.4,t,rnd_88283,Station,None,General Mills Blvd,-93.3891,44.9738,3,6,55,S275,right,I-394,EB,2020-03-24
5452,394/GenrlMEHT3,HT,3,25.5,f,rnd_88283,Station,None,General Mills Blvd,-93.3891,44.9738,3,6,55,S275,right,I-394,EB,2020-03-24
1693,394/WintkaEA1,A,1,26,f,rnd_88291,Station,None,Winnetka Ave,-93.38244,44.97205,4,7,55,S276,right,I-394,EB,2020-03-24
1694,394/WintkaE2,,2,30.3,f,rnd_88291,Station,None,Winnetka Ave,-93.38244,44.97205,4,7,55,S276,right,I-394,EB,2020-03-24
1695,394/WintkaE3,,3,28.5,f,rnd_88291,Station,None,Winnetka Ave,-93.38244,44.97205,4,7,55,S276,right,I-394,EB,2020-03-24
1696,394/WintkaEH4-ABND,H,4,57,t,rnd_88291,Station,None,Winnetka Ave,-93.38244,44.97205,4,7,55,S276,right,I-394,EB,2020-03-24
5453,394/WintkaEHT4,HT,4,26,f,rnd_88291,Station,None,Winnetka Ave,-93.38244,44.97205,4,7,55,S276,right,I-394,EB,2020-03-24
1697,394/LouisnEX,X,0,22,f,rnd_88293,Exit,Leg,Louisiana Ave,-93.37389,44.97114,1,6,55,,right,I-394,EB,2020-03-24
1698,394/LouisnE1,,1,21.6,f,rnd_88295,Station,None,Louisiana Ave,-93.3726,44.97115,3,6,55,S277,right,I-394,EB,2020-03-24
1699,394/LouisnE2,,2,20,f,rnd_88295,Station,None,Louisiana Ave,-93.3726,44.97115,3,6,55,S277,right,I-394,EB,2020-03-24
1700,394/LouisnEH3-ABND,H,3,19.5,t,rnd_88295,Station,None,Louisiana Ave,-93.3726,44.97115,3,6,55,S277,right,I-394,EB,2020-03-24
5454,394/LouisnEHT3,HT,3,24,f,rnd_88295,Station,None,Louisiana Ave,-93.3726,44.97115,3,6,55,S277,right,I-394,EB,2020-03-24
1701,394/LouisnEP,P,0,22,f,rnd_88297,Entrance,Leg,Louisiana Ave,-93.36634,44.97124,1,7,55,,right,I-394,EB,2020-03-24
1735,394/LouisnEB,B,0,22,f,rnd_88297,Entrance,Leg,Louisiana Ave,-93.36634,44.97124,1,7,55,,right,I-394,EB,2020-03-24
4898,394/LouisnEG,G,0,22,f,rnd_88297,Entrance,Leg,Louisiana Ave,-93.36634,44.97124,1,7,55,,right,I-394,EB,2020-03-24
3547,394/LouisnEQ1,Q,1,22,f,rnd_88297,Entrance,Leg,Louisiana Ave,-93.36634,44.97124,1,7,55,,right,I-394,EB,2020-03-24
3561,394/LouisnEQ2,Q,2,22,f,rnd_88297,Entrance,Leg,Louisiana Ave,-93.36634,44.97124,1,7,55,,right,I-394,EB,2020-03-24
1702,394/ColoraEA1,A,1,18.74,f,rnd_88301,Station,None,Colorado Ave,-93.36201,44.97095,4,7,55,S278,right,I-394,EB,2020-03-24
1703,394/ColoraE2,,2,23,f,rnd_88301,Station,None,Colorado Ave,-93.36201,44.97095,4,7,55,S278,right,I-394,EB,2020-03-24
1704,394/ColoraE3,,3,23.7,f,rnd_88301,Station,None,Colorado Ave,-93.36201,44.97095,4,7,55,S278,right,I-394,EB,2020-03-24
1705,394/ColoraEH4-ABND,H,4,20,t,rnd_88301,Station,None,Colorado Ave,-93.36201,44.97095,4,7,55,S278,right,I-394,EB,2020-03-24
5455,394/ColoraEHT4,HT,4,24,f,rnd_88301,Station,None,Colorado Ave,-93.36201,44.97095,4,7,55,S278,right,I-394,EB,2020-03-24
1707,394/XeniaAEX,X,0,22,f,rnd_1292,Exit,None,Xenia Ave,-93.35996,44.97051,1,7,55,,right,I-394,EB,2020-03-24
1706,394/EB394CDEX,X,0,23,f,rnd_88581,Exit,CD,I-394 CD EB,-93.35831,44.97039,1,6,55,,right,I-394,EB,2020-03-24
1708,394/XeniaAE1,,1,22.5,f,rnd_88305,Station,None,Xenia Ave,-93.35173,44.97034,3,6,55,S279,right,I-394,EB,2020-03-24
1709,394/XeniaAE2,,2,19,f,rnd_88305,Station,None,Xenia Ave,-93.35173,44.97034,3,6,55,S279,right,I-394,EB,2020-03-24
1710,394/XeniaAEHT3,HT,3,24.5,f,rnd_88305,Station,None,Xenia Ave,-93.35173,44.97034,3,6,55,S279,right,I-394,EB,2020-03-24
5008,394/EB394REX-ABND,X,0,22,t,rnd_88307,Exit,Leg,I-394 Rev EB,-93.3481,44.97041,1,4,55,,left,I-394,EB,2020-03-24
7851,394/WTH100E1,,1,22,f,rnd_1368,Station,None,W of T.H.100,-93.34364,44.97047,2,6,55,S1964,right,I-394,EB,2020-03-24
7852,394/WTH100E2,,2,22,f,rnd_1368,Station,None,W of T.H.100,-93.34364,44.97047,2,6,55,S1964,right,I-394,EB,2020-03-24
1712,394/TH100E1,,1,31,f,rnd_88311,Station,None,T.H.100,-93.34354,44.97048,2,6,55,S280,right,I-394,EB,2020-03-24
1713,394/TH100E2,,2,30,f,rnd_88311,Station,None,T.H.100,-93.34354,44.97048,2,6,55,S280,right,I-394,EB,2020-03-24
1724,394/NBTH100EP,P,0,22,f,rnd_88315,Entrance,CD,T.H.100 NB,-93.33713,44.97036,1,6,55,,right,I-394,EB,2020-03-24
3564,394/NBTH100EQ,Q,0,22,f,rnd_88315,Entrance,CD,T.H.100 NB,-93.33713,44.97036,1,6,55,,right,I-394,EB,2020-03-24
4899,394/NBTH100EG,G,0,22,f,rnd_88315,Entrance,CD,T.H.100 NB,-93.33713,44.97036,1,6,55,,right,I-394,EB,2020-03-24
1719,394/ETH100EA1,A,1,20.4985,f,rnd_88319,Station,None,E of T.H.100,-93.3363,44.9703,2,6,55,S281,right,I-394,EB,2020-03-24
1720,394/ETH100E2,,2,29,f,rnd_88319,Station,None,E of T.H.100,-93.3363,44.9703,2,6,55,S281,right,I-394,EB,2020-03-24
1721,394/ETH100E3,,3,29,f,rnd_88319,Station,None,E of T.H.100,-93.3363,44.9703,2,6,55,S281,right,I-394,EB,2020-03-24
1728,394/NB100CDEP,P,0,22,f,rnd_88321,Entrance,Leg,T.H.100 CD NB,-93.3324,44.97004,1,7,55,,right,I-394,EB,2020-03-24
3565,394/NB100CDEQ,Q,0,22,f,rnd_88321,Entrance,Leg,T.H.100 CD NB,-93.3324,44.97004,1,7,55,,right,I-394,EB,2020-03-24
4900,394/NB100CDEG,G,0,22,f,rnd_88321,Entrance,Leg,T.H.100 CD NB,-93.3324,44.97004,1,7,55,,right,I-394,EB,2020-03-24
1729,394/NB100CDEP2-ABND,P,2,22,t,rnd_88321,Entrance,Leg,T.H.100 CD NB,-93.3324,44.97004,1,7,55,,right,I-394,EB,2020-03-24
1730,394/WWrthPkE1,,1,24.8,f,rnd_88325,Station,None,W of Wirth Pkwy,-93.32773,44.96993,3,7,55,S282,right,I-394,EB,2020-03-24
1731,394/WWrthPkE2,,2,27,f,rnd_88325,Station,None,W of Wirth Pkwy,-93.32773,44.96993,3,7,55,S282,right,I-394,EB,2020-03-24
1732,394/WWrthPkE3,,3,26,f,rnd_88325,Station,None,W of Wirth Pkwy,-93.32773,44.96993,3,7,55,S282,right,I-394,EB,2020-03-24
8301,394/WWrthPkE1,,1,22,f,rnd_5724,Station,None,W of Wirth Pkwy,-93.32744,44.96993,3,7,55,,right,I-394,EB,2020-03-24
8302,394/WWrthPkE2,,2,22,f,rnd_5724,Station,None,W of Wirth Pkwy,-93.32744,44.96993,3,7,55,,right,I-394,EB,2020-03-24
8303,394/WWrthPkE3,,3,22,f,rnd_5724,Station,None,W of Wirth Pkwy,-93.32744,44.96993,3,7,55,,right,I-394,EB,2020-03-24
793,394/EWrthPkE1,,1,28,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
T3012,394/EWrthPkE1,,1,22,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
794,394/EWrthPkE2,,2,24.3,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
T3011,394/EWrthPkE2,,2,22,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
795,394/EWrthPkE3,,3,23,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
T3010,394/EWrthPkE3,,3,22,f,rnd_88327,Station,None,E of Wirth Pkwy,-93.3197,44.97017,3,7,55,S284,right,I-394,EB,2020-03-24
786,394/PennAvEX,X,0,22,f,rnd_88329,Exit,Leg,Penn Ave,-93.31201,44.96994,1,7,55,,right,I-394,EB,2020-03-24
783,394/PennAvE1,,1,26,f,rnd_88331,Station,None,Penn Ave,-93.30786,44.96977,3,7,55,S286,right,I-394,EB,2020-03-24
784,394/PennAvE2,,2,22.8,f,rnd_88331,Station,None,Penn Ave,-93.30786,44.96977,3,7,55,S286,right,I-394,EB,2020-03-24
785,394/PennAvE3,,3,21,f,rnd_88331,Station,None,Penn Ave,-93.30786,44.96977,3,7,55,S286,right,I-394,EB,2020-03-24
782,394/PennAvEP,P,0,22,f,rnd_88333,Entrance,Leg,Penn Ave,-93.30577,44.96974,1,8,55,,right,I-394,EB,2020-03-24
4901,394/PennAvEG,G,0,22,f,rnd_88333,Entrance,Leg,Penn Ave,-93.30577,44.96974,1,8,55,,right,I-394,EB,2020-03-24
3572,394/PennAvEQ1,Q,1,22,f,rnd_88333,Entrance,Leg,Penn Ave,-93.30577,44.96974,1,8,55,,right,I-394,EB,2020-03-24
3573,394/PennAvEQ2-ABND,Q,2,22,t,rnd_88333,Entrance,Leg,Penn Ave,-93.30577,44.96974,1,8,55,,right,I-394,EB,2020-03-24
1737,394/DunwdyEA1,A,1,26.91,f,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
6296,394/DunwdyE1-ABND,,1,22,t,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
6297,394/DunwdyE1-ABND,,1,22,t,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
770,394/DunwdyEA2,A,2,23.5,f,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
771,394/DunwdyE3,,3,30,f,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
772,394/DunwdyE4,,4,26,f,rnd_88335,Station,None,Dunwoody Blvd,-93.30118,44.96946,4,8,55,S288,right,I-394,EB,2020-03-24
765,394/DunwdyEX,X,0,22,f,rnd_88337,Exit,Leg,Dunwoody Blvd,-93.29779,44.97073,1,7,55,,right,I-394,EB,2020-03-24
8311,394/DunwdyE1,,1,22,f,rnd_5705,Station,None,Dunwoody Blvd,-93.29692,44.97118,3,7,55,,right,I-394,EB,2020-03-24
8312,394/DunwdyE2,,2,22,f,rnd_5705,Station,None,Dunwoody Blvd,-93.29692,44.97118,3,7,55,,right,I-394,EB,2020-03-24
8313,394/DunwdyE3,,3,22,f,rnd_5705,Station,None,Dunwoody Blvd,-93.29692,44.97118,3,7,55,,right,I-394,EB,2020-03-24
673,394/94E1,,1,22,f,rnd_88341,Station,None,I-94,-93.28936,44.97484,2,6,55,S290,right,I-394,EB,2020-03-24
674,394/94E2,,2,21.5,f,rnd_88341,Station,None,I-94,-93.28936,44.97484,2,6,55,S290,right,I-394,EB,2020-03-24
670,394/EB394REM,M,0,24.3,f,rnd_88343,Entrance,Leg,I-394 Rev EB,-93.28898,44.97488,1,7,55,,right,I-394,EB,2020-03-24
646,394/12StEX,X,0,22,f,rnd_88345,Exit,Leg,12th St,-93.28518,44.97519,1,7,55,,right,I-394,EB,2020-03-24
611,394/LindenE1,,1,23.2,f,rnd_88347,Station,None,Linden Ave,-93.28338,44.97527,3,7,55,S291,right,I-394,EB,2020-03-24
701,394/LindenE2,,2,24.7,f,rnd_88347,Station,None,Linden Ave,-93.28338,44.97527,3,7,55,S291,right,I-394,EB,2020-03-24
702,394/LindenE3,,3,25,f,rnd_88347,Station,None,Linden Ave,-93.28338,44.97527,3,7,55,S291,right,I-394,EB,2020-03-24
6492,394/6StEX,X,0,22,f,rnd_90793,Exit,Leg,6th St,-93.28077,44.97734,1,6,55,,right,I-394,EB,2020-03-24
6496,394/4StEX1,X,1,22,f,rnd_90795,Exit,Leg,4th St,-93.27743,44.9803,1,4,55,,left,I-394,EB,2020-03-24
6497,394/4StEX2,X,2,22,f,rnd_90795,Exit,Leg,4th St,-93.27743,44.9803,1,4,55,,left,I-394,EB,2020-03-24
6494,394/WashngEB,B,0,22,f,rnd_90797,Exit,Common,Washington Ave,-93.27255,44.98426,2,6,55,,right,I-394,EB,2020-03-24
6495,394/WashngEX,X,0,22,f,rnd_90797,Exit,Common,Washington Ave,-93.27255,44.98426,2,6,55,,right,I-394,EB,2020-03-24
1714,394R/EB394ER,R,0,30,f,rnd_89109,Entrance,Common,I-394 EB,-93.3481,44.97041,1,5,55,S1125,right,I-394 Rev,EB,2020-03-24
7857,394R/WTH100ER,R,0,22,f,rnd_1372,Station,None,W of T.H.100,-93.34534,44.97057,1,5,55,,right,I-394 Rev,EB,2020-03-24
1746,394R/TH100EHT1,HT,1,27,f,rnd_89113,Station,None,T.H.100,-93.33809,44.97062,2,6,55,S1126,right,I-394 Rev,EB,2020-03-24
1747,394R/TH100EHT2,HT,2,28,f,rnd_89113,Station,None,T.H.100,-93.33809,44.97062,2,6,55,S1126,right,I-394 Rev,EB,2020-03-24
1725,394R/FrontgEM,M,0,22,f,rnd_95833,Entrance,Flyover,Frontage Rd,-93.33498,44.97046,1,6,55,,right,I-394 Rev,EB,2020-03-24
1727,394R/NB100CDEM,M,0,22,f,rnd_89115,Entrance,Leg,T.H.100 CD NB,-93.33357,44.97037,1,6,55,,right,I-394 Rev,EB,2020-03-24
1733,394R/WWrthPkEHT1,HT,1,23.4,f,rnd_89577,Station,None,W of Wirth Pkwy,-93.32776,44.97013,2,6,55,S1127,right,I-394 Rev,EB,2020-03-24
1734,394R/WWrthPkEHT2,HT,2,25,f,rnd_89577,Station,None,W of Wirth Pkwy,-93.32776,44.97013,2,6,55,S1127,right,I-394 Rev,EB,2020-03-24
8304,394R/WWrthPkEHT1,HT,1,22,f,rnd_5772,Station,None,W of Wirth Pkwy,-93.32748,44.97012,2,6,55,,right,I-394 Rev,EB,2020-03-24
8305,394R/WWrthPkEHT2,HT,2,22,f,rnd_5772,Station,None,W of Wirth Pkwy,-93.32748,44.97012,2,6,55,,right,I-394 Rev,EB,2020-03-24
