date,hour,corridor_route,speed
2020-03-29,1,T.H.53,12.3808683941703
2020-03-29,2,T.H.53,13.7908354831294
2020-03-29,3,T.H.53,19.0196623699536
2020-03-29,4,T.H.53,25.0133377077901
2020-03-29,5,T.H.53,23.8122141919511
2020-03-29,6,T.H.53,25.9111759440531
2020-03-29,7,T.H.53,16.633286377466
2020-03-29,8,T.H.53,24.462271301502
2020-03-29,9,T.H.53,20.8101415404618
2020-03-29,10,T.H.53,19.8955484291644
2020-03-29,11,T.H.53,25.3619993867768
2020-03-29,12,T.H.53,23.8222323074015
2020-03-29,13,T.H.53,25.3440562676597
2020-03-29,14,T.H.53,26.0157067092653
2020-03-29,15,T.H.53,23.7332962449753
2020-03-29,16,T.H.53,26.9639155905531
2020-03-29,17,T.H.53,25.856716121275
2020-03-29,18,T.H.53,25.9291575609262
2020-03-29,19,T.H.53,25.084326267553
2020-03-29,20,T.H.53,25.6631485548254
2020-03-29,21,T.H.53,22.5928286985395
2020-03-29,22,T.H.53,28.4762786481989
2020-03-29,23,T.H.53,22.7494840998947
2020-03-30,1,T.H.53,17.8991172300879
2020-03-30,2,T.H.53,13.4199766751279
2020-03-30,3,T.H.53,20.3779818436572
2020-03-30,4,T.H.53,21.5714340091409
2020-03-30,5,T.H.53,26.1615532376839
2020-03-30,6,T.H.53,24.6696406047866
2020-03-30,7,T.H.53,24.7907191073706
2020-03-30,8,T.H.53,24.2038158999762
2020-03-30,9,T.H.53,22.0546619112908
2020-03-30,10,T.H.53,21.0347343823073
2020-03-30,11,T.H.53,21.1108769190697
2020-03-30,12,T.H.53,24.071168230448
2020-03-30,13,T.H.53,22.8482801572581
2020-03-30,14,T.H.53,23.7924036826357
2020-03-30,15,T.H.53,23.841379638415
2020-03-30,16,T.H.53,23.459245724244
2020-03-30,17,T.H.53,25.366613304201
2020-03-30,18,T.H.53,25.0609293958944
2020-03-30,19,T.H.53,24.6740559894797
2020-03-30,20,T.H.53,25.7697849822964
2020-03-30,21,T.H.53,24.6231548955764
2020-03-30,22,T.H.53,24.292213282283
2020-03-30,23,T.H.53,23.2635668233588
2020-03-31,1,T.H.53,19.7417940888467
2020-03-31,2,T.H.53,18.396750852108
2020-03-31,3,T.H.53,20.0473883814144
2020-03-31,4,T.H.53,18.712492365886
2020-03-31,5,T.H.53,26.0313380732428
2020-03-31,6,T.H.53,23.9200371169741
2020-03-31,7,T.H.53,23.8999150901137
2020-03-31,8,T.H.53,21.8036183190948
2020-03-31,9,T.H.53,21.516248658662
2020-03-31,10,T.H.53,20.4479315860246
2020-03-31,11,T.H.53,22.789278016704
2020-03-31,12,T.H.53,21.6739945703566
2020-03-31,13,T.H.53,19.9821653029796
2020-03-31,14,T.H.53,22.9105801650581
2020-03-31,15,T.H.53,23.6541257688381
2020-03-31,16,T.H.53,25.3966144272899
2020-03-31,17,T.H.53,24.5131620057802
2020-03-31,18,T.H.53,23.5244738871523
2020-03-31,19,T.H.53,25.4713217724124
2020-03-31,20,T.H.53,24.1549650261852
2020-03-31,21,T.H.53,17.5942421610992
2020-03-31,22,T.H.53,28.1503198795388
2020-03-31,23,T.H.53,22.0170087137379
2020-04-01,1,T.H.53,19.9641867543379
2020-04-01,2,T.H.53,21.5487655206039
2020-04-01,3,T.H.53,17.2785975406458
2020-04-01,4,T.H.53,19.3303349178549
2020-04-01,5,T.H.53,24.5751798420147
2020-04-01,6,T.H.53,24.6384127425127
2020-04-01,7,T.H.53,23.3049398328866
2020-04-01,8,T.H.53,22.6313301087187
2020-04-01,9,T.H.53,22.6732284048568
2020-04-01,10,T.H.53,22.4633926085349
2020-04-01,11,T.H.53,21.2882961039375
2020-04-01,12,T.H.53,22.3877159971001
2020-04-01,13,T.H.53,24.194894915112
2020-04-01,14,T.H.53,22.7964273254551
2020-04-01,15,T.H.53,24.4559207191337
2020-04-01,16,T.H.53,22.9863962789238
2020-04-01,17,T.H.53,24.9607398329921
2020-04-01,18,T.H.53,24.6120605222114
2020-04-01,19,T.H.53,25.5101608183379
2020-04-01,20,T.H.53,26.0243459405319
2020-04-01,21,T.H.53,25.48572069922
2020-04-01,22,T.H.53,23.6172085116914
2020-04-01,23,T.H.53,28.224977326298
2020-04-02,1,T.H.53,16.8479899452828
2020-04-02,2,T.H.53,19.0257868915647
2020-04-02,3,T.H.53,24.4781340458316
2020-04-02,4,T.H.53,18.2354149383352
2020-04-02,5,T.H.53,22.8532651515073
2020-04-02,6,T.H.53,23.1759778485079
2020-04-02,7,T.H.53,23.155807464358
2020-04-02,8,T.H.53,21.8064029431342
2020-04-02,9,T.H.53,22.0896555696698
2020-04-02,10,T.H.53,20.1097021453127
2020-04-02,11,T.H.53,20.5117273275248
2020-04-02,12,T.H.53,22.7177161093151
2020-04-02,13,T.H.53,23.4761806282903
2020-04-02,14,T.H.53,24.0193838880685
2020-04-02,15,T.H.53,24.1221921921859
2020-04-02,16,T.H.53,24.7280536796547
2020-04-02,17,T.H.53,24.1995489986336
2020-04-02,18,T.H.53,24.7015578653872
2020-04-02,19,T.H.53,24.3136940885314
2020-04-02,20,T.H.53,24.3433035646537
2020-04-02,21,T.H.53,25.1708958027434
2020-04-02,22,T.H.53,31.6579300874183
2020-04-02,23,T.H.53,30.4687907453567
2020-04-03,1,T.H.53,12.4216546460195
2020-04-03,2,T.H.53,23.2541933780141
2020-04-03,3,T.H.53,13.4465660743203
2020-04-03,4,T.H.53,23.9704548129654
2020-04-03,5,T.H.53,25.9830572647768
2020-04-03,6,T.H.53,24.5242955310398
2020-04-03,7,T.H.53,23.9795703872052
2020-04-03,8,T.H.53,21.1313257612171
2020-04-03,9,T.H.53,21.7688362731582
2020-04-03,10,T.H.53,21.8734110362752
2020-04-03,11,T.H.53,22.287698987836
2020-04-03,12,T.H.53,22.876114927473
2020-04-03,13,T.H.53,22.7253655633769
2020-04-03,14,T.H.53,22.3457954133524
2020-04-03,15,T.H.53,21.6155503658229
2020-04-03,16,T.H.53,20.1284947117865
2020-04-03,17,T.H.53,20.1947305533906
2020-04-03,18,T.H.53,20.5490780019953
2020-04-03,19,T.H.53,22.5623562392451
2020-04-03,20,T.H.53,22.1136964156637
2020-04-03,21,T.H.53,18.9812930977403
2020-04-03,22,T.H.53,19.7138828247764
2020-04-03,23,T.H.53,23.4580465500436
2020-04-04,1,T.H.53,25.3619396506225
2020-04-04,2,T.H.53,14.4383913050896
2020-04-04,3,T.H.53,11.2530779483686
2020-04-04,4,T.H.53,17.1239287200993
2020-04-04,5,T.H.53,22.501278383578
2020-04-04,6,T.H.53,19.0013143609251
2020-04-04,7,T.H.53,23.1135922720321
2020-04-04,8,T.H.53,23.9558520673638
2020-04-04,9,T.H.53,23.9531895062387
2020-04-04,10,T.H.53,21.9908852977588
2020-04-04,11,T.H.53,24.2728295253705
2020-04-04,12,T.H.53,25.8564381825433
2020-04-04,13,T.H.53,23.434202579504
2020-04-04,14,T.H.53,24.380744000656
2020-04-04,15,T.H.53,24.9997130030636
2020-04-04,16,T.H.53,25.7367301903701
2020-04-04,17,T.H.53,24.4092104661234
2020-04-04,18,T.H.53,25.8327225180626
2020-04-04,19,T.H.53,26.4338928055309
2020-04-04,20,T.H.53,24.8864893757232
2020-04-04,21,T.H.53,25.8901391105992
2020-04-04,22,T.H.53,27.2339898840778
2020-04-04,23,T.H.53,25.6042089870008
2020-04-05,1,T.H.53,18.6369932801198
2020-04-05,2,T.H.53,21.5425738473615
2020-04-05,3,T.H.53,20.5568443209154
2020-04-05,4,T.H.53,28.2818040395887
2020-04-05,5,T.H.53,21.0457122254219
2020-04-05,6,T.H.53,28.3543413289072
2020-04-05,7,T.H.53,24.3228722919013
2020-04-05,8,T.H.53,22.3552843073239
2020-04-05,9,T.H.53,23.538344672993
2020-04-05,10,T.H.53,23.6784800274875
2020-04-05,11,T.H.53,24.3636902040022
2020-04-05,12,T.H.53,24.6677068521666
2020-04-05,13,T.H.53,26.5306321814613
2020-04-05,14,T.H.53,24.8443150464273
2020-04-05,15,T.H.53,22.6459264422511
2020-04-05,16,T.H.53,25.0018662708784
2020-04-05,17,T.H.53,25.5322690708629
2020-04-05,18,T.H.53,25.3913215731971
2020-04-05,19,T.H.53,26.0973703983695
2020-04-05,20,T.H.53,25.4558994871502
2020-04-05,21,T.H.53,25.9793033015704
2020-04-05,22,T.H.53,20.363974976393
2020-04-05,23,T.H.53,27.2340247326707
2020-04-06,1,T.H.53,18.2147630459348
2020-04-06,2,T.H.53,18.8529689919163
2020-04-06,3,T.H.53,18.5718699235436
2020-04-06,4,T.H.53,18.7528631850308
2020-04-06,5,T.H.53,24.8901157094381
2020-04-06,6,T.H.53,24.1973621340346
2020-04-06,7,T.H.53,23.8033484176249
2020-04-06,8,T.H.53,23.7273096310436
2020-04-06,9,T.H.53,21.6015880372172
2020-04-06,10,T.H.53,21.4883736837904
2020-04-06,11,T.H.53,22.4465602474825
2020-04-06,12,T.H.53,24.0159680125522
2020-04-06,13,T.H.53,22.2594785625335
2020-04-06,14,T.H.53,23.6992872983289
2020-04-06,15,T.H.53,22.4246598699058
2020-04-06,16,T.H.53,24.8463723819929
2020-04-06,17,T.H.53,24.8813632763809
2020-04-06,18,T.H.53,24.1805038374212
2020-04-06,19,T.H.53,23.9237158890692
2020-04-06,20,T.H.53,23.6801529599574
2020-04-06,21,T.H.53,25.6389689048784
2020-04-06,22,T.H.53,25.0221312586696
2020-04-06,23,T.H.53,24.3601095987011
2020-03-02,1,T.H.55,60.2816618352415
2020-03-02,2,T.H.55,56.9891392978122
2020-03-02,3,T.H.55,56.5256158834789
2020-03-02,4,T.H.55,60.651130892268
2020-03-02,5,T.H.55,63.2592009530869
2020-03-02,6,T.H.55,65.9227639608791
2020-03-02,7,T.H.55,64.8713870884712
2020-03-02,8,T.H.55,63.4673422742833
2020-03-02,9,T.H.55,60.6707644138599
2020-03-02,10,T.H.55,61.0064564330935
2020-03-02,11,T.H.55,57.464309736537
2020-03-02,12,T.H.55,58.4555460462527
2020-03-02,13,T.H.55,61.8546370651421
2020-03-02,14,T.H.55,62.6191063358346
2020-03-02,15,T.H.55,64.2845350682948
2020-03-02,16,T.H.55,61.2299646843558
2020-03-02,17,T.H.55,64.3732830041395
2020-03-02,18,T.H.55,63.1886685120745
2020-03-02,19,T.H.55,62.4640619010587
2020-03-02,20,T.H.55,60.6852518285507
2020-03-02,21,T.H.55,62.9582509819043
2020-03-02,22,T.H.55,62.2914618248463
2020-03-02,23,T.H.55,60.8826559882752
2020-03-03,1,T.H.55,53.6828957458886
2020-03-03,2,T.H.55,56.3891167335475
2020-03-03,3,T.H.55,51.1198138680495
2020-03-03,4,T.H.55,59.9062062950851
2020-03-03,5,T.H.55,61.5622680817593
2020-03-03,6,T.H.55,64.7728175416255
2020-03-03,7,T.H.55,63.782010727636
2020-03-03,8,T.H.55,62.6607536721998
2020-03-03,9,T.H.55,61.4777897817616
2020-03-03,10,T.H.55,58.6383083015783
2020-03-03,11,T.H.55,59.0714263868027
2020-03-03,12,T.H.55,58.0832471154009
2020-03-03,13,T.H.55,59.8170284182676
2020-03-03,14,T.H.55,61.9898174766009
2020-03-03,15,T.H.55,59.9349768538991
2020-03-03,16,T.H.55,61.0155161600157
2020-03-03,17,T.H.55,64.5420675546878
2020-03-03,18,T.H.55,63.8467520404929
2020-03-03,19,T.H.55,62.9898501770783
2020-03-03,20,T.H.55,62.7053125228718
2020-03-03,21,T.H.55,61.9451956258481
2020-03-03,22,T.H.55,61.4604118294344
2020-03-03,23,T.H.55,57.7763449095234
2020-03-04,1,T.H.55,52.9082459059902
2020-03-04,2,T.H.55,49.6209072786005
2020-03-04,3,T.H.55,53.386791869149
2020-03-04,4,T.H.55,60.1472049005348
2020-03-04,5,T.H.55,63.3556083089484
2020-03-04,6,T.H.55,66.3917646618804
2020-03-04,7,T.H.55,64.567074614884
2020-03-04,8,T.H.55,62.8817854289487
2020-03-04,9,T.H.55,61.2978073269934
2020-03-04,10,T.H.55,60.3345950459467
2020-03-04,11,T.H.55,60.2009522473656
2020-03-04,12,T.H.55,60.8178096165943
2020-03-04,13,T.H.55,61.7998815194614
2020-03-04,14,T.H.55,62.6286355585824
2020-03-04,15,T.H.55,63.9229849862563
2020-03-04,16,T.H.55,60.2484709604667
2020-03-04,17,T.H.55,63.7596632908293
2020-03-04,18,T.H.55,64.6847972039656
2020-03-04,19,T.H.55,61.4309381628783
2020-03-04,20,T.H.55,61.7016848190879
2020-03-04,21,T.H.55,62.6713764283886
2020-03-04,22,T.H.55,61.6612696173884
2020-03-04,23,T.H.55,59.3858694905986
2020-03-05,1,T.H.55,53.3610606265847
2020-03-05,2,T.H.55,51.9870816030072
2020-03-05,3,T.H.55,53.4557044685615
2020-03-05,4,T.H.55,60.147226591316
2020-03-05,5,T.H.55,63.440638593009
2020-03-05,6,T.H.55,65.5858246325977
2020-03-05,7,T.H.55,63.7485189118269
2020-03-05,8,T.H.55,61.2653274026307
2020-03-05,9,T.H.55,59.8042094653261
2020-03-05,10,T.H.55,58.796540445245
2020-03-05,11,T.H.55,54.9315951221342
2020-03-05,12,T.H.55,58.4596690919992
2020-03-05,13,T.H.55,58.4384709241123
2020-03-05,14,T.H.55,59.84085410228
2020-03-05,15,T.H.55,59.5622527284276
2020-03-05,16,T.H.55,57.9389566477334
2020-03-05,17,T.H.55,61.9797261261882
2020-03-05,18,T.H.55,63.1785687579561
2020-03-05,19,T.H.55,63.145511057762
2020-03-05,20,T.H.55,62.2141699081131
2020-03-05,21,T.H.55,62.1236438643745
2020-03-05,22,T.H.55,61.571231747536
2020-03-05,23,T.H.55,59.6765917987096
2020-03-06,1,T.H.55,54.8214799620993
2020-03-06,2,T.H.55,55.0010615386491
2020-03-06,3,T.H.55,55.1219158896671
2020-03-06,4,T.H.55,59.1504362142726
2020-03-06,5,T.H.55,64.5260267689985
2020-03-06,6,T.H.55,65.7725345391417
2020-03-06,7,T.H.55,64.3230123013045
2020-03-06,8,T.H.55,62.1558744566472
2020-03-06,9,T.H.55,60.8641558133477
2020-03-06,10,T.H.55,60.6883150020892
2020-03-06,11,T.H.55,59.7769466144824
2020-03-06,12,T.H.55,61.8820127072769
2020-03-06,13,T.H.55,62.81877165408
2020-03-06,14,T.H.55,64.0665940217767
2020-03-06,15,T.H.55,64.2622103948599
2020-03-06,16,T.H.55,64.5505446806129
2020-03-06,17,T.H.55,61.5342231440838
2020-03-06,18,T.H.55,64.2734617299651
2020-03-06,19,T.H.55,63.0603886202399
2020-03-06,20,T.H.55,62.5899766760478
2020-03-06,21,T.H.55,63.0695710522216
2020-03-06,22,T.H.55,62.7178409462443
2020-03-06,23,T.H.55,63.6682802501689
2020-03-07,1,T.H.55,62.2004033973487
2020-03-07,2,T.H.55,61.1089139324595
2020-03-07,3,T.H.55,56.1994950377343
2020-03-07,4,T.H.55,59.5832920666723
2020-03-07,5,T.H.55,63.1039403851278
2020-03-07,6,T.H.55,65.0629548881779
2020-03-07,7,T.H.55,64.3996023868657
2020-03-07,8,T.H.55,66.5149070063315
2020-03-07,9,T.H.55,67.1724005550245
2020-03-07,10,T.H.55,66.5465459615928
2020-03-07,11,T.H.55,67.1693345613692
2020-03-07,12,T.H.55,67.6747944033501
2020-03-07,13,T.H.55,68.4069768555625
2020-03-07,14,T.H.55,68.1288952326795
2020-03-07,15,T.H.55,68.1144235089718
2020-03-07,16,T.H.55,67.9402510645691
2020-03-07,17,T.H.55,67.475261818601
2020-03-07,18,T.H.55,63.0096034089051
2020-03-07,19,T.H.55,62.8206530367739
2020-03-07,20,T.H.55,63.7004054722099
2020-03-07,21,T.H.55,64.485689789868
2020-03-07,22,T.H.55,64.4900120462511
2020-03-07,23,T.H.55,64.2545624365366
2020-03-08,1,T.H.55,61.8477984775698
2020-03-08,2,T.H.55,
2020-03-08,3,T.H.55,65.2227031394629
2020-03-08,4,T.H.55,65.6411113945668
2020-03-08,5,T.H.55,66.4537037020215
2020-03-08,6,T.H.55,65.3166829224121
2020-03-08,7,T.H.55,65.4421456710115
2020-03-08,8,T.H.55,67.7537904531965
2020-03-08,9,T.H.55,68.465862047131
2020-03-08,10,T.H.55,66.3285529865106
2020-03-08,11,T.H.55,65.2226982989299
2020-03-08,12,T.H.55,64.3167745090126
2020-03-08,13,T.H.55,69.30229867935
2020-03-08,14,T.H.55,69.2800782847039
2020-03-08,15,T.H.55,69.4312055602003
2020-03-08,16,T.H.55,69.1840892475972
2020-03-08,17,T.H.55,69.5364667410605
2020-03-08,18,T.H.55,69.0525737847108
2020-03-08,19,T.H.55,62.6407878503876
2020-03-08,20,T.H.55,61.7506873446606
2020-03-08,21,T.H.55,62.6393390428322
2020-03-08,22,T.H.55,63.8350679897116
2020-03-08,23,T.H.55,63.2705494314652
2020-03-09,1,T.H.55,58.5258136679558
2020-03-09,2,T.H.55,55.765113868056
2020-03-09,3,T.H.55,61.2047959716536
2020-03-09,4,T.H.55,61.091416804146
2020-03-09,5,T.H.55,63.7899490023878
2020-03-09,6,T.H.55,64.2360504477053
2020-03-09,7,T.H.55,64.2501149638376
2020-03-09,8,T.H.55,63.3126535533043
2020-03-09,9,T.H.55,60.7628337723507
2020-03-09,10,T.H.55,58.9227069177941
2020-03-09,11,T.H.55,59.7839882853481
2020-03-09,12,T.H.55,61.1831086307622
2020-03-09,13,T.H.55,57.9437701978557
2020-03-09,14,T.H.55,61.5405091280816
2020-03-09,15,T.H.55,65.6183787801106
2020-03-09,16,T.H.55,64.1926718513483
2020-03-09,17,T.H.55,64.1266996705759
2020-03-09,18,T.H.55,66.227859920086
2020-03-09,19,T.H.55,63.4842673871855
2020-03-09,20,T.H.55,62.3264580211776
2020-03-09,21,T.H.55,62.2510459762083
2020-03-09,22,T.H.55,62.9569695185649
2020-03-09,23,T.H.55,60.1587493727711
2020-03-10,1,T.H.55,53.8396249290205
2020-03-10,2,T.H.55,52.9181027191749
2020-03-10,3,T.H.55,55.2478160141637
2020-03-10,4,T.H.55,59.3492716425197
2020-03-10,5,T.H.55,64.5568518340603
2020-03-10,6,T.H.55,64.2810460755816
2020-03-10,7,T.H.55,64.1365129567165
2020-03-10,8,T.H.55,63.0612272343793
2020-03-10,9,T.H.55,62.1825296818826
2020-03-10,10,T.H.55,59.5472882908308
2020-03-10,11,T.H.55,59.6304698203775
2020-03-10,12,T.H.55,58.2901705864748
2020-03-10,13,T.H.55,58.2717053223739
2020-03-10,14,T.H.55,58.5129534926827
2020-03-10,15,T.H.55,60.974810613709
2020-03-10,16,T.H.55,63.7864204686785
2020-03-10,17,T.H.55,66.6352949473268
2020-03-10,18,T.H.55,66.7505234545737
2020-03-10,19,T.H.55,61.1768142858146
2020-03-10,20,T.H.55,58.9292353670803
2020-03-10,21,T.H.55,57.5448418376294
2020-03-10,22,T.H.55,57.7448859343079
2020-03-10,23,T.H.55,56.3418720372898
2020-03-11,1,T.H.55,51.7771164441422
2020-03-11,2,T.H.55,54.436799400999
2020-03-11,3,T.H.55,54.5763932696309
2020-03-11,4,T.H.55,57.4513055187094
2020-03-11,5,T.H.55,63.286931171476
2020-03-11,6,T.H.55,63.9612442887687
2020-03-11,7,T.H.55,62.7446824083077
2020-03-11,8,T.H.55,62.1031964552019
2020-03-11,9,T.H.55,62.0266090735573
2020-03-11,10,T.H.55,61.1448738896432
2020-03-11,11,T.H.55,59.626082739039
2020-03-11,12,T.H.55,59.8888801327479
2020-03-11,13,T.H.55,58.9043491429479
2020-03-11,14,T.H.55,59.6163083066968
2020-03-11,15,T.H.55,59.4879600760206
2020-03-11,16,T.H.55,60.6830472906975
2020-03-11,17,T.H.55,61.435280266933
2020-03-11,18,T.H.55,62.2438582965747
2020-03-11,19,T.H.55,62.7918455821783
2020-03-11,20,T.H.55,62.6288050519536
2020-03-11,21,T.H.55,62.2326045518355
2020-03-11,22,T.H.55,63.0400858135249
2020-03-11,23,T.H.55,58.097433577978
2020-03-12,1,T.H.55,55.6001572675124
2020-03-12,2,T.H.55,53.7095870096012
2020-03-12,3,T.H.55,54.5662870902806
2020-03-12,4,T.H.55,59.4931052509174
2020-03-12,5,T.H.55,63.5968234562994
2020-03-12,6,T.H.55,61.8317330741214
2020-03-12,7,T.H.55,56.0432187144404
2020-03-12,8,T.H.55,62.214232309801
2020-03-12,9,T.H.55,60.1824281515699
2020-03-12,10,T.H.55,59.5792337945454
2020-03-12,11,T.H.55,58.7524883729835
2020-03-12,12,T.H.55,58.8771221377614
2020-03-12,13,T.H.55,59.5514148539583
2020-03-12,14,T.H.55,61.2639792680062
2020-03-12,15,T.H.55,63.4705155358509
2020-03-12,16,T.H.55,64.5355861758691
2020-03-12,17,T.H.55,66.4177725573285
2020-03-12,18,T.H.55,66.7362906087015
2020-03-12,19,T.H.55,63.4515826465485
2020-03-12,20,T.H.55,62.2708069261384
2020-03-12,21,T.H.55,62.5427510406099
2020-03-12,22,T.H.55,62.8364845238055
2020-03-12,23,T.H.55,58.4104112718813
2020-03-13,1,T.H.55,57.3071844523235
2020-03-13,2,T.H.55,54.3880622197668
2020-03-13,3,T.H.55,52.9465693293743
2020-03-13,4,T.H.55,60.1827309230586
2020-03-13,5,T.H.55,64.3225649581468
2020-03-13,6,T.H.55,65.1364397253016
2020-03-13,7,T.H.55,64.6167798406365
2020-03-13,8,T.H.55,62.5370962435121
2020-03-13,9,T.H.55,60.9500378252718
2020-03-13,10,T.H.55,60.2952269625101
2020-03-13,11,T.H.55,61.0809803746101
2020-03-13,12,T.H.55,59.5021314177868
2020-03-13,13,T.H.55,62.1743745376668
2020-03-13,14,T.H.55,60.2817556802483
2020-03-13,15,T.H.55,61.4122250980735
2020-03-13,16,T.H.55,61.2621665754144
2020-03-13,17,T.H.55,64.4489228126576
2020-03-13,18,T.H.55,64.0531732141909
2020-03-13,19,T.H.55,63.6268381313394
2020-03-13,20,T.H.55,62.5382326962021
2020-03-13,21,T.H.55,63.3893546369849
2020-03-13,22,T.H.55,63.7525091711134
2020-03-13,23,T.H.55,61.1831668924482
2020-03-14,1,T.H.55,59.3919741064953
2020-03-14,2,T.H.55,58.3482155652421
2020-03-14,3,T.H.55,59.6913429730363
2020-03-14,4,T.H.55,56.5908870918516
2020-03-14,5,T.H.55,60.9305494390814
2020-03-14,6,T.H.55,63.5655323591432
2020-03-14,7,T.H.55,64.2194565526465
2020-03-14,8,T.H.55,65.7511203074197
2020-03-14,9,T.H.55,65.6043929540602
2020-03-14,10,T.H.55,66.5921624440486
2020-03-14,11,T.H.55,67.2293139849579
2020-03-14,12,T.H.55,66.8967377302348
2020-03-14,13,T.H.55,66.9864606154255
2020-03-14,14,T.H.55,67.3120716685924
2020-03-14,15,T.H.55,64.4335855551517
2020-03-14,16,T.H.55,65.0571997961707
2020-03-14,17,T.H.55,65.8920269628216
2020-03-14,18,T.H.55,67.8453350921764
2020-03-14,19,T.H.55,65.369321390347
2020-03-14,20,T.H.55,64.1902317214859
2020-03-14,21,T.H.55,65.5028398038063
2020-03-14,22,T.H.55,65.5220663117394
2020-03-14,23,T.H.55,63.3005673347763
2020-03-15,1,T.H.55,61.0765586199812
2020-03-15,2,T.H.55,58.3388038901775
2020-03-15,3,T.H.55,63.1367277701866
2020-03-15,4,T.H.55,59.4311963396691
2020-03-15,5,T.H.55,65.4571789940677
2020-03-15,6,T.H.55,65.7663687902517
2020-03-15,7,T.H.55,65.9091945665552
2020-03-15,8,T.H.55,66.0552622324994
2020-03-15,9,T.H.55,67.6041148654667
2020-03-15,10,T.H.55,66.1669434895977
2020-03-15,11,T.H.55,66.7683499519078
2020-03-15,12,T.H.55,65.1899417937883
2020-03-15,13,T.H.55,67.8372932014388
2020-03-15,14,T.H.55,68.0588288618548
2020-03-15,15,T.H.55,67.9122419402897
2020-03-15,16,T.H.55,65.6225383344075
2020-03-15,17,T.H.55,66.8179855025244
2020-03-15,18,T.H.55,63.2406524558168
2020-03-15,19,T.H.55,66.6292463329211
2020-03-15,20,T.H.55,64.5996511802223
2020-03-15,21,T.H.55,63.8208758522733
2020-03-15,22,T.H.55,62.292489398166
2020-03-15,23,T.H.55,62.7729429927034
2020-03-16,1,T.H.55,53.7426785057536
2020-03-16,2,T.H.55,55.2585862984262
2020-03-16,3,T.H.55,57.6843870579703
2020-03-16,4,T.H.55,60.4771899879432
2020-03-16,5,T.H.55,64.8973378814673
2020-03-16,6,T.H.55,63.5737335586496
2020-03-16,7,T.H.55,64.1958648067044
2020-03-16,8,T.H.55,62.0214984217413
2020-03-16,9,T.H.55,59.188546542581
2020-03-16,10,T.H.55,57.6739560152836
2020-03-16,11,T.H.55,58.2460455127234
2020-03-16,12,T.H.55,59.4126029715563
2020-03-16,13,T.H.55,60.3794647626789
2020-03-16,14,T.H.55,62.617414790383
2020-03-16,15,T.H.55,64.4905188148773
2020-03-16,16,T.H.55,66.0481010247656
2020-03-16,17,T.H.55,67.0422419361868
2020-03-16,18,T.H.55,65.4164957196193
2020-03-16,19,T.H.55,63.7279807137734
2020-03-16,20,T.H.55,60.9517949278566
2020-03-16,21,T.H.55,60.6519972125914
2020-03-16,22,T.H.55,62.0610271876445
2020-03-16,23,T.H.55,59.7110480542318
2020-03-17,1,T.H.55,55.370413141983
2020-03-17,2,T.H.55,56.069461671103
2020-03-17,3,T.H.55,51.5438264353479
2020-03-17,4,T.H.55,58.9994745857262
2020-03-17,5,T.H.55,63.2232349238571
2020-03-17,6,T.H.55,64.4833472744859
2020-03-17,7,T.H.55,65.0513861022454
2020-03-17,8,T.H.55,61.1033728571049
2020-03-17,9,T.H.55,60.0572094634357
2020-03-17,10,T.H.55,59.3165608124351
2020-03-17,11,T.H.55,58.4704228012709
2020-03-17,12,T.H.55,61.2392702396085
2020-03-17,13,T.H.55,61.6873514423764
2020-03-17,14,T.H.55,63.0877839557064
2020-03-17,15,T.H.55,63.4986636681402
2020-03-17,16,T.H.55,65.7401143013491
2020-03-17,17,T.H.55,62.5831007370144
2020-03-17,18,T.H.55,61.6783214959916
2020-03-17,19,T.H.55,58.8445247486647
2020-03-17,20,T.H.55,57.8333169487374
2020-03-17,21,T.H.55,60.6472931393782
2020-03-17,22,T.H.55,60.490934608693
2020-03-17,23,T.H.55,58.0991101005367
2020-03-18,1,T.H.55,50.4249483947753
2020-03-18,2,T.H.55,55.9279222559054
2020-03-18,3,T.H.55,51.4584020803774
2020-03-18,4,T.H.55,58.2148713267484
2020-03-18,5,T.H.55,63.8105467333912
2020-03-18,6,T.H.55,63.7197053905491
2020-03-18,7,T.H.55,63.612670127401
2020-03-18,8,T.H.55,60.6724232802444
2020-03-18,9,T.H.55,57.6468647087793
2020-03-18,10,T.H.55,57.9114051055693
2020-03-18,11,T.H.55,59.4940948362447
2020-03-18,12,T.H.55,59.8813560206781
2020-03-18,13,T.H.55,60.8619385789787
2020-03-18,14,T.H.55,62.343141042706
2020-03-18,15,T.H.55,64.6821630207245
2020-03-18,16,T.H.55,65.7279132015691
2020-03-18,17,T.H.55,66.2730904036403
2020-03-18,18,T.H.55,64.8378945459738
2020-03-18,19,T.H.55,63.240107607038
2020-03-18,20,T.H.55,60.95968874765
2020-03-18,21,T.H.55,59.5628452712819
2020-03-18,22,T.H.55,61.6150911589574
2020-03-18,23,T.H.55,59.1431212599531
2020-03-19,1,T.H.55,52.196496538566
2020-03-19,2,T.H.55,55.9102254693643
2020-03-19,3,T.H.55,51.0240922580434
2020-03-19,4,T.H.55,57.2118268105237
2020-03-19,5,T.H.55,62.241509923006
2020-03-19,6,T.H.55,62.5350848263865
2020-03-19,7,T.H.55,61.9302403298511
2020-03-19,8,T.H.55,58.1409785140806
2020-03-19,9,T.H.55,57.6055553060024
2020-03-19,10,T.H.55,55.6505156890268
2020-03-19,11,T.H.55,57.1132995233134
2020-03-19,12,T.H.55,55.9047846830043
2020-03-19,13,T.H.55,58.49029637773
